emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,file_path
neutral,neutral,negative,0.47293388843536377,Pick a number! That is your,Check a number that is your only job!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia749_utt4.wav
joy,positive,neutral,0.5807845592498779,8. 8!,"Hey, hey.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia749_utt5.wav
joy,positive,neutral,0.6908305287361145,"If you get this one, we buy everybody here a steak dinner!","Okay, if you get this one, we buy everybody here.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia749_utt7.wav
neutral,neutral,neutral,0.8457575440406799,"Yeah, I understand.",journeys der ist he er in,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia750_utt0.wav
neutral,neutral,positive,0.5552116632461548,Take as much time as you want.,Take as much time as you want.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia750_utt1.wav
neutral,neutral,neutral,0.8457722663879395,"Ten, even twenty minutes if you need it.",10-20 minutes if you need it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia750_utt2.wav
sadness,negative,neutral,0.5134440064430237,Ill be here.,I'll be here.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia750_utt3.wav
sadness,negative,neutral,0.7284436225891113,Not smoking.,Not smoking.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia750_utt4.wav
surprise,positive,negative,0.9251231551170349,"Were really gonna do this, huh?",Don't go! What the hell?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia751_utt0.wav
neutral,neutral,neutral,0.7520025968551636,Looks like it.,Looks like it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt0.wav
neutral,neutral,neutral,0.678948700428009,"Yknow, if, if this is too weird for you, we can still back out at","You know, if this is too weird for you, you can still...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt1.wav
joy,positive,neutral,0.5692523121833801,I got it!,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt2.wav
joy,positive,positive,0.8964977860450745,Susan! Hi!,Let's do this in high!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt4.wav
joy,positive,positive,0.5067403316497803,Hey!,Hahahaha.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt5.wav
joy,positive,positive,0.9792013168334961,Thank you so much for coming.,Thank you so much for coming.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt6.wav
joy,positive,positive,0.9607805013656616,"Oh, I wouldnt miss it for the world.",I wouldn't miss it for the world.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt7.wav
neutral,neutral,positive,0.558306097984314,Im-Im Ross by the way.,I'm right by the way.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt8.wav
joy,positive,positive,0.9846951365470886,Hello Ross.  I love what youve done with this space.,"Hello, Ross. Who? I love it. You've done with this space. Thank you so much.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt9.wav
joy,positive,positive,0.9785955548286438,Thank you so much.,"I love it, you're done with that space. Thank you so much.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt10.wav
surprise,positive,neutral,0.6970743536949158,How hot is this?!,How hot is this?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia752_utt11.wav
neutral,neutral,positive,0.8070067763328552,"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm","Guess who's here? It's the toughest guy in Toiletland, Ben. Real American hero. I'm G.R. Joe.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia753_utt0.wav
neutral,neutral,negative,0.5852698683738708,G.I. Joe,"Gee, I'm a joe. You really think he's gonna fall for that?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia753_utt1.wav
joy,positive,neutral,0.48383694887161255,"Look Ben, it's a toy that protects U.S. oil interests overseas!","Look, man, it's a toy that protects US oil interests overseas.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia753_utt2.wav
sadness,negative,negative,0.5193023681640625,"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.","It took me 28 years to find one man that I want to spend my life with. If I have to wait another 28 years, then I'll be 56 before I can have a bit...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia754_utt0.wav
disgust,negative,negative,0.9274255633354187,"That, that's what's stupid.",and that's just stupid.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia754_utt1.wav
neutral,neutral,neutral,0.6034542918205261,"I don't need an actual man, just a couple of his best swimmers.","I don't need an actual man, just a couple of his best swimmers.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia754_utt2.wav
neutral,neutral,neutral,0.7458624243736267,"And there, there are places you can go to get that stuff.",And there are places that you can go to get that stuff.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia754_utt3.wav
anger,negative,negative,0.5016290545463562,Down at the docks again?,Fat in the docks again.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia754_utt4.wav
neutral,neutral,neutral,0.9218829870223999,"Hi there. How many, how many ah, did you sell?",Hi there. How many did you sell?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt0.wav
anger,negative,negative,0.8893211483955383,Im not gonna tell you! Youre the bad man who broke Sarahs leg.,"I'm not gonna tell you, it's a bad man who broke Sarah's leg.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt1.wav
anger,negative,negative,0.656623363494873,"Hey now! That was an accident, okay.",Okay now that was an accident okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt2.wav
anger,negative,negative,0.90872722864151,Youre a big scrud.,You're a big screw.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt3.wav
anger,negative,negative,0.6722310185432434,"Why dont you look in the mirror, scrud.","Why aren't you looking at me, Rascrude?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt5.wav
joy,positive,neutral,0.5683939456939697,I dont have too. I can just look at you.,I don't have to. I can just look at you.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt6.wav
joy,positive,positive,0.6581006646156311,"All right girls, and man. Lets see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.","All right, girls. And, man, let's see your final tallies.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt7.wav
anger,negative,negative,0.8310075998306274,Not nice enough.,Not nice enough.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt8.wav
neutral,neutral,positive,0.7685709595680237,"Charla, 278. Sorry, dear, but still good.","Sorry dear, but still good. Good for a scryd.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia755_utt9.wav
neutral,neutral,neutral,0.7191282510757446,"So, howd the lasagne go over?",So how did you lose on your go?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt0.wav
surprise,positive,neutral,0.634222149848938,Really?!,Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt1.wav
neutral,neutral,positive,0.9235996007919312,Good.,"Oh, good.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt2.wav
neutral,neutral,positive,0.6505742073059082,So you owe me three pretty things.,So you owe me three pretty things.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt3.wav
neutral,neutral,neutral,0.776654064655304,"Yeah, Ive been thinking a lot about you too.","Yeah, I would think in a lot about you too.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt4.wav
sadness,negative,negative,0.8091757893562317,Its hard this whole platonic thing.,Oh no. It's hard this Platonum Xing.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt5.wav
surprise,positive,neutral,0.8162944912910461,Its a word!,It's a word.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt6.wav
neutral,neutral,positive,0.8538250923156738,"Yeah, I do think its better this way.  Yeah, were being smart.   Yes, Im sure.","Yeah, I do think it's better this way. Yeah, we're being smart. Yes, I'm sure.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt7.wav
neutral,neutral,neutral,0.8423802852630615,You really sure?,You really sure?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt8.wav
neutral,neutral,neutral,0.7508734464645386,Ill call you back.,I'll call you back.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia756_utt9.wav
surprise,negative,negative,0.6629268527030945,"So, are you really gonna go out with that nurse man?",So are you really gonna go out with that nurse man?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt0.wav
neutral,neutral,neutral,0.6096275448799133,"Well uh, you and I are just goofing around, I thought, why not goof around with him.","Well, you and I are just goofing around. I thought, why not just goof around with him?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt1.wav
neutral,neutral,positive,0.7239139080047607,"Y'know, I don't know if you've ever looked up the term goofing around in the dictionary Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.","Now I don't know if you've ever looked up the term goofing around in the dictionary. Well, I have, and the technical definition is two friends who care a lot about each other and have amazing sex and just want to spend more time together.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt2.wav
neutral,neutral,negative,0.7541788816452026,"But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.","But if you have this new fangle dictionary that gets you mad at me, then we have to get you by original dictionary.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt3.wav
neutral,neutral,negative,0.9291963577270508,I am,I'm so bad at this.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt4.wav
neutral,neutral,negative,0.5003537535667419,I think you're better than you think you are.,And think you're better than you think you are. Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt5.wav
surprise,positive,neutral,0.8629583716392517,"Really? Okay, so","Okay, so...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt6.wav
neutral,neutral,neutral,0.5956000685691833,Know when to stop.,No window style. You know my sense that I should stop,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt7.wav
neutral,neutral,positive,0.7038540840148926,"Y'know, I sensed that I should stop. So we're okay?",It's okay. Yeah.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt8.wav
neutral,neutral,neutral,0.5465430617332458,"Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.",Don't do the dand. Right.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia757_utt9.wav
anger,negative,negative,0.8842167854309082,"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!","Ow, ow, ow, ow, ow, ow, ow, ow, ow, ow, ow, ow, ow, ow, ow, ow. You know, ow. Hey, hey, what's going on? She broke my arm.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia758_utt0.wav
surprise,negative,neutral,0.8026933670043945,Hey!-Hey! Whats going on?,"Hey, hey, what's going on?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia758_utt1.wav
anger,negative,negative,0.8571260571479797,She broke my arm.,She broke my arm!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia758_utt2.wav
anger,negative,neutral,0.5597984790802002,He touched my fanny.,He touched my fanny.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia758_utt3.wav
anger,negative,neutral,0.7556942105293274,"No, she touched mine first!",No she touched mine,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia758_utt4.wav
anger,negative,positive,0.6025384664535522,Thats my job!,That's my job!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia758_utt5.wav
surprise,positive,neutral,0.8825472593307495,Are you being British?!,Are you being British?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt0.wav
neutral,neutral,neutral,0.7170912027359009,No. Not anymore.,Not anymore.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt1.wav
surprise,negative,negative,0.5891643762588501,Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,Why are you shopping here? You don't live in the neighborhood. Were you here waiting for me?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt2.wav
neutral,neutral,neutral,0.5954411029815674,"Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.","I'm just, uh, you know, picking up some things for a party. Hi. Hi,",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt3.wav
anger,negative,negative,0.7084171175956726,Barley? What kind of party serves barley?,What kind of a party serves barley?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt4.wav
anger,negative,negative,0.7715437412261963,"Well, I'm sorry if my friends aren't as sophisticated as yours.","Well, I'm sorry if my friends aren't as sophisticated as yours.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt5.wav
neutral,neutral,neutral,0.8344736099243164,Where is this party?,Where is this party?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt6.wav
neutral,neutral,neutral,0.8516303300857544,Here in Chelsea.,Here in Chelsea,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt7.wav
anger,negative,neutral,0.9381657242774963,Who's party is it?,Whose party is it?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt8.wav
neutral,neutral,neutral,0.7755320072174072,A woman's,a woman's,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt9.wav
anger,negative,neutral,0.7841005325317383,What woman?!,What woman?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt10.wav
neutral,neutral,neutral,0.8401923179626465,Chelsea.,Chelsea?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt11.wav
disgust,negative,negative,0.8862020969390869,"Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.","You know, one of two things is happening here. Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt12.wav
disgust,negative,negative,0.9058188199996948,"Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.",Or else you're pretending that you're seeing somebody which just makes you so pathetic I could just start crying right here in the serial aisle,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt13.wav
sadness,negative,neutral,0.9013203978538513,So like which of these two guys do you want to be?,"So, which of these two guys do you want to be?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt14.wav
joy,positive,neutral,0.791222870349884,Can I be that guy?,Can I be that guy?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia759_utt15.wav
joy,positive,positive,0.9750564098358154,Great story again! The yarns that you weave! Woo-hoo-hoo!,great story again the yarns that you weave.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia760_utt0.wav
anger,negative,neutral,0.6625414490699768,"Yknow uh, actually I-I-I should get going.","No, I should get going.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia760_utt1.wav
fear,negative,neutral,0.5215333104133606,Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,Stay stay because you should get you should stay,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia760_utt2.wav
surprise,positive,positive,0.4299667477607727,"Wow. Oh, I am really flattered, but I just I dont feel that way about you.","Wow. I am really flattered, but I just, I don't feel that way about you.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia760_utt3.wav
anger,negative,negative,0.9062274098396301,"Oh no-no-no, thats notNo-no-no!","Oh no, that's not, no, no. I'm sorry, Jill.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia760_utt4.wav
anger,negative,neutral,0.8830422163009644,Did you just flick me?,Did you just flick?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt0.wav
joy,positive,negative,0.7638540267944336,"OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]","Okay, well you wouldn't let me finish and I was",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt1.wav
anger,negative,negative,0.893752932548523,"Oh!  All right.  Now, let's not do this!",Let's not do this!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt2.wav
anger,negative,negative,0.7614812254905701,"OK, now I'm gonna kick some ass.",Okay now I'm gonna kick them out!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt4.wav
anger,negative,positive,0.5403406620025635,Ow! Ow! Ow!,Ow!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt5.wav
neutral,neutral,neutral,0.6184015274047852,"Alright, now I will let go if you both stop.","All right, now I will let go if you both stop",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt6.wav
anger,negative,positive,0.47054609656333923,Fine!,Fine.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt7.wav
anger,negative,positive,0.7512950301170349,Fine!,Fine!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt8.wav
neutral,neutral,negative,0.6798288226127625,"There we go.You know what, if we were in prison, you guys would be, like, my bitches.","There we go. Ha, you know what, if we were in prison, you guys would feel like my bitches.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia761_utt9.wav
neutral,neutral,neutral,0.6308456659317017,"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.","Okay, buddy, boy, aren't it? You hide my clothes? I'm wearing everything you want.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia762_utt0.wav
surprise,negative,positive,0.6055874824523926,Oh my God!,Oh my god!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia762_utt1.wav
joy,positive,neutral,0.5561826229095459,Look at me! I'm Chandler! Could I,Look at me! I'm Chandler! Could I be wearing any more clothes?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia762_utt2.wav
neutral,neutral,neutral,0.5502086281776428,"Whew, it's hot with all of this stuff on.","I tell you it's hot with all this stuff on, ain't ya?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia762_utt3.wav
neutral,neutral,negative,0.7060144543647766,"I ah, I better not do any, I don't know, lunges.","I better not do any, I don't know, lunges.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia762_utt4.wav
neutral,neutral,neutral,0.5704932808876038,Hi.,Hi.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt0.wav
neutral,neutral,neutral,0.5704932808876038,Hi.,Hi.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt1.wav
sadness,negative,negative,0.5389438271522522,"Hi, listen, Im sorry about before.","Listen, I'm sorry about before.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt2.wav
neutral,neutral,neutral,0.6113450527191162,I dont need to have a game room.,I don't need to have a game room.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt3.wav
neutral,neutral,neutral,0.5148434638977051,"I mean when I was a kid I only played those games because I couldnt get girls, and now I","I mean, when I was a kid, I only played those games because I couldn't get girls, and now I can get.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt4.wav
sadness,negative,negative,0.808317244052887,Stop it Chandler.  Im sorry too.,"I see women. Stop it, Taylor. I'm sorry, too.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt5.wav
surprise,positive,neutral,0.634222149848938,Really?,Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt6.wav
anger,negative,neutral,0.8589228987693787,Yeah! Oh yes!,아..,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt7.wav
neutral,neutral,neutral,0.8287010788917542,Ohh.,Hmm. Listen.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt8.wav
joy,positive,positive,0.8635570406913757,"Listen, we dont have to make that a guest room, we can think of something to do with the room together.",We don't have to make that a guest room. We can think of something to do with the room together. That's a great idea.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt9.wav
joy,positive,positive,0.9554733633995056,Thats a great idea! We can,I think I have something to do with the room together. That's a great idea.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia763_utt10.wav
joy,positive,positive,0.4995748996734619,Totally!,Absolutely my Bye,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia764_utt0.wav
neutral,neutral,negative,0.6494762301445007,We dont have to come up with this now.,We don't have to come up with this now.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia765_utt0.wav
joy,positive,neutral,0.5692523121833801,Oh good.,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia765_utt1.wav
neutral,neutral,neutral,0.5062406659126282,"Yeah, and I am okay with being a pushover.",And I am okay with being a pushover.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt0.wav
joy,positive,positive,0.9838541150093079,Thats great. Good for you guys.,That's great. Good for you guys.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt1.wav
anger,negative,neutral,0.7020348906517029,I am not high maintenance!,I am not hiding.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt2.wav
anger,negative,neutral,0.45642709732055664,I am not a pushover!,I am not a pushover!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt3.wav
neutral,neutral,neutral,0.8457638621330261,Who said you were?,Who said you were?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt4.wav
anger,negative,positive,0.9056001901626587,You did!,You did it!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt5.wav
neutral,neutral,negative,0.6158545017242432,"Oh, Im flaky. Ill say anything.","I'm flaky, I'll say anything.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia766_utt6.wav
joy,positive,positive,0.8362419605255127,"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.","I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt0.wav
neutral,neutral,neutral,0.615577757358551,That does not sound stupid to me.,that does not sound stupid to me.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt1.wav
neutral,neutral,neutral,0.5165969133377075,"You know, it's like the first time I had to make dinner for myself, after Carol left me?","No, it's like the okay the first time I had to make dinner for myself after Carol left me I'm sorry. That's all the time we have",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt2.wav
sadness,negative,negative,0.8129299879074097,"I'm sorry, that's all the time we have.","I'm sorry, that's all the time we have.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt3.wav
neutral,neutral,neutral,0.7178382873535156,Next on Ross... Uh-oh.,jackson,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt4.wav
joy,positive,neutral,0.7377550005912781,What uh-oh?,Uh oh. What up?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt5.wav
fear,negative,neutral,0.6358749270439148,"Uh-oh, uh-oh, the laundry's done.",Uh oh. What uh oh? Uh oh. Uh oh. The laundry's done.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt6.wav
neutral,neutral,neutral,0.8319606781005859,"It's, uh, it's a song.",It's a song.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia767_utt7.wav
